[2025-07-14 19:21:16] [INFO    ] discord.client: logging in using static token
[2025-07-14 21:56:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:57:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:57:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:58:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:58:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:58:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:58:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:59:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:59:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:00:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:00:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:01:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:01:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:01:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:01:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:02:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:02:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:03:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:03:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:03:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:03:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:04:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:04:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:05:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:05:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:05:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:05:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:06:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:06:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:07:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:07:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:07:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:07:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:08:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:08:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:09:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:09:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:09:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:09:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:10:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:10:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:11:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:11:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:12:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:12:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:12:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:12:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:13:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:13:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:14:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:14:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:14:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:14:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:15:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:15:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:16:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:16:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:16:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:16:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:17:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:17:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:18:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:18:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:18:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:18:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:19:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:19:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:20:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:20:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:20:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:20:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:21:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:21:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:22:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:22:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:23:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:23:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:23:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:23:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:24:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:24:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:25:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:25:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:25:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:25:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:26:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:26:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:27:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:27:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:27:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:27:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:28:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:28:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:29:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:29:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:29:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:29:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:30:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:30:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:31:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:31:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:31:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:31:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:32:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:32:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:33:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:33:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:34:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:34:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:34:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:34:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:35:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:35:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:36:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:36:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:36:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:36:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:37:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:37:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:38:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:38:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:38:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:38:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:39:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:39:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:40:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:40:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:40:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:40:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:41:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:41:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:42:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:42:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:42:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:42:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:43:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:43:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:44:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:44:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:45:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:45:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:45:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:45:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 22:46:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 22:46:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
